Path,ParityCount
web/http/reference/headers/server,0
web/http/reference/headers/server-timing,1
web/http/reference/headers/service-worker,null
web/http/reference/headers/service-worker-allowed,null
web/http/reference/headers/service-worker-navigation-preload,null
web/http/reference/headers/set-cookie,4
web/http/reference/headers/set-login,null
web/http/reference/headers/sourcemap,null
web/http/reference/headers/speculation-rules,null
web/http/reference/headers/strict-transport-security,4
web/http/reference/headers/supports-loading-mode,null
web/http/reference/headers/te,0
web/http/reference/headers/timing-allow-origin,0
web/http/reference/headers/tk,null
web/http/reference/headers/trailer,0
web/http/reference/headers/transfer-encoding,0
web/http/reference/headers/upgrade,1
web/http/reference/headers/upgrade-insecure-requests,0
web/http/reference/headers/use-as-dictionary,null
web/http/reference/headers/user-agent,0
web/http/reference/headers/user-agent/firefox,7
web/http/reference/headers/vary,0
web/http/reference/headers/via,null
web/http/reference/headers/viewport-width,null
web/http/reference/headers/want-content-digest,null
web/http/reference/headers/want-repr-digest,null
web/http/reference/headers/warning,null
web/http/reference/headers/width,null
web/http/reference/headers/www-authenticate,3
web/http/reference/headers/x-content-type-options,2
web/http/reference/headers/x-dns-prefetch-control,0
web/http/reference/headers/x-forwarded-for,0
web/http/reference/headers/x-forwarded-host,0
web/http/reference/headers/x-forwarded-proto,0
web/http/reference/headers/x-frame-options,5
web/http/reference/headers/x-permitted-cross-domain-policies,null
web/http/reference/headers/x-powered-by,0
web/http/reference/headers/x-robots-tag,1
web/http/reference/headers/x-xss-protection,1
web/http/reference/methods,0
web/http/reference/methods/connect,1
web/http/reference/methods/delete,1
web/http/reference/methods/get,0
web/http/reference/methods/head,0
web/http/reference/methods/options,0
web/http/reference/methods/patch,1
web/http/reference/methods/post,0
web/http/reference/methods/put,1
web/http/reference/methods/trace,1
web/http/reference/resources_and_specifications,2
web/http/reference/status,0
web/http/reference/status/100,0
web/http/reference/status/101,0
web/http/reference/status/102,0
web/http/reference/status/103,0
web/http/reference/status/200,0
web/http/reference/status/201,0
web/http/reference/status/202,0
web/http/reference/status/203,0
web/http/reference/status/204,0
web/http/reference/status/205,0
web/http/reference/status/206,0
web/http/reference/status/207,0
web/http/reference/status/208,0
web/http/reference/status/226,0
web/http/reference/status/300,0
web/http/reference/status/301,0
web/http/reference/status/302,0
web/http/reference/status/303,0
web/http/reference/status/304,0
web/http/reference/status/307,0
web/http/reference/status/308,0
web/http/reference/status/400,1
web/http/reference/status/401,0
web/http/reference/status/402,0
web/http/reference/status/403,0
web/http/reference/status/404,0
web/http/reference/status/405,0
web/http/reference/status/406,0
web/http/reference/status/407,0
web/http/reference/status/408,0
web/http/reference/status/409,0
web/http/reference/status/410,0
web/http/reference/status/411,0
web/http/reference/status/412,0
web/http/reference/status/413,0
web/http/reference/status/414,0
web/http/reference/status/415,0
web/http/reference/status/416,0
web/http/reference/status/417,0
web/http/reference/status/418,0
web/http/reference/status/421,0
web/http/reference/status/422,0
web/http/reference/status/423,0
web/http/reference/status/424,0
web/http/reference/status/425,0
web/http/reference/status/426,0
web/http/reference/status/428,0
web/http/reference/status/429,0
web/http/reference/status/431,0
web/http/reference/status/451,0
web/http/reference/status/500,0
web/http/reference/status/501,0
web/http/reference/status/502,0
web/http/reference/status/503,0
web/http/reference/status/504,0
web/http/reference/status/505,0
web/http/reference/status/506,0
web/http/reference/status/507,0
web/http/reference/status/508,0
web/http/reference/status/510,0
web/http/reference/status/511,0
web/javascript,0
web/javascript/guide,0
web/javascript/guide/closures,0
web/javascript/guide/control_flow_and_error_handling,0
web/javascript/guide/data_structures,0
web/javascript/guide/enumerability_and_ownership_of_properties,0
web/javascript/guide/equality_comparisons_and_sameness,1
web/javascript/guide/expressions_and_operators,0
web/javascript/guide/functions,0
web/javascript/guide/grammar_and_types,1
web/javascript/guide/indexed_collections,0
web/javascript/guide/inheritance_and_the_prototype_chain,0
web/javascript/guide/internationalization,0
web/javascript/guide/introduction,1
web/javascript/guide/iterators_and_generators,1
web/javascript/guide/keyed_collections,1
web/javascript/guide/language_overview,0
web/javascript/guide/loops_and_iteration,1
web/javascript/guide/memory_management,1
web/javascript/guide/meta_programming,1
web/javascript/guide/modules,2
web/javascript/guide/numbers_and_strings,0
web/javascript/guide/regular_expressions,1
web/javascript/guide/regular_expressions/assertions,1
web/javascript/guide/regular_expressions/character_classes,3
web/javascript/guide/regular_expressions/cheatsheet,2
web/javascript/guide/regular_expressions/groups_and_backreferences,0
web/javascript/guide/regular_expressions/quantifiers,1
web/javascript/guide/representing_dates_times,0
web/javascript/guide/resource_management,2
web/javascript/guide/typed_arrays,0
web/javascript/guide/using_classes,0
web/javascript/guide/using_promises,0
web/javascript/guide/working_with_objects,1
web/javascript/reference,2
web/javascript/reference/classes,1
web/javascript/reference/classes/constructor,0
web/javascript/reference/classes/extends,0
web/javascript/reference/classes/private_elements,0
web/javascript/reference/classes/public_class_fields,0
web/javascript/reference/classes/static,1
web/javascript/reference/classes/static_initialization_blocks,0
web/javascript/reference/deprecated_and_obsolete_features,6
web/javascript/reference/errors,0
web/javascript/reference/errors/already_executing_generator,null
web/javascript/reference/errors/already_has_pragma,null
web/javascript/reference/errors/arguments_not_allowed,null
web/javascript/reference/errors/array_sort_argument,null
web/javascript/reference/errors/await_yield_in_parameter,null
web/javascript/reference/errors/bad_await,null
web/javascript/reference/errors/bad_break,null
web/javascript/reference/errors/bad_continue,null
web/javascript/reference/errors/bad_new_optional,null
web/javascript/reference/errors/bad_optional_template,null
web/javascript/reference/errors/bad_radix,null
web/javascript/reference/errors/bad_regexp_flag,null
web/javascript/reference/errors/bad_return,null
web/javascript/reference/errors/bad_strict_arguments_eval,null
web/javascript/reference/errors/bad_super_call,null
web/javascript/reference/errors/bad_super_prop,null
web/javascript/reference/errors/bigint_division_by_zero,0
web/javascript/reference/errors/bigint_negative_exponent,0
web/javascript/reference/errors/bigint_not_serializable,null
web/javascript/reference/errors/builtin_ctor_no_new,null
web/javascript/reference/errors/called_on_incompatible_type,null
web/javascript/reference/errors/cant_access_lexical_declaration_before_init,null
web/javascript/reference/errors/cant_assign_to_property,null
web/javascript/reference/errors/cant_be_converted_to_bigint_because_it_isnt_an_integer,null
web/javascript/reference/errors/cant_convert_bigint_to_number,null
web/javascript/reference/errors/cant_convert_x_to_bigint,null
web/javascript/reference/errors/cant_define_property_object_not_extensible,null
web/javascript/reference/errors/cant_delete,null
web/javascript/reference/errors/cant_delete_private_fields,null
web/javascript/reference/errors/cant_redefine_property,null
web/javascript/reference/errors/cant_set_prototype,null
web/javascript/reference/errors/cant_use_nullish_coalescing_unparenthesized,null
web/javascript/reference/errors/class_ctor_no_new,null
web/javascript/reference/errors/constructor_cant_be_used_directly,null
web/javascript/reference/errors/cyclic_object_value,0
web/javascript/reference/errors/cyclic_prototype,null
web/javascript/reference/errors/delete_in_strict_mode,null
web/javascript/reference/errors/deprecated_caller_or_arguments_usage,null
web/javascript/reference/errors/deprecated_octal_escape_sequence,0
web/javascript/reference/errors/deprecated_octal_literal,null
web/javascript/reference/errors/deprecated_source_map_pragma,null
web/javascript/reference/errors/duplicate_parameter,null
web/javascript/reference/errors/duplicate_proto,null
web/javascript/reference/errors/either_be_both_static_or_non-static,null
web/javascript/reference/errors/form_must_be_one_of,0
web/javascript/reference/errors/function_label,null
web/javascript/reference/errors/get_set_missing_private,null
web/javascript/reference/errors/getter_no_arguments,null
web/javascript/reference/errors/getter_only,0
web/javascript/reference/errors/hash_outside_class,null
web/javascript/reference/errors/identifier_after_number,null
web/javascript/reference/errors/illegal_character,0
web/javascript/reference/errors/import_decl_module_top_level,0
web/javascript/reference/errors/in_operator_no_object,null
web/javascript/reference/errors/invalid_array_length,null
web/javascript/reference/errors/invalid_assignment_left-hand_side,0
web/javascript/reference/errors/invalid_bigint_syntax,null
web/javascript/reference/errors/invalid_const_assignment,null
web/javascript/reference/errors/invalid_date,null
web/javascript/reference/errors/invalid_derived_return,null
web/javascript/reference/errors/invalid_for-in_initializer,null
web/javascript/reference/errors/invalid_for-of_initializer,null
web/javascript/reference/errors/invalid_right_hand_side_instanceof_operand,null
web/javascript/reference/errors/is_not_iterable,1
web/javascript/reference/errors/json_bad_parse,0
web/javascript/reference/errors/key_not_weakly_held,null
web/javascript/reference/errors/label_not_found,null
web/javascript/reference/errors/malformed_uri,null
web/javascript/reference/errors/missing_bracket_after_list,null
web/javascript/reference/errors/missing_colon_after_property_id,0
web/javascript/reference/errors/missing_curly_after_function_body,null
web/javascript/reference/errors/missing_curly_after_property_list,null
web/javascript/reference/errors/missing_formal_parameter,null
web/javascript/reference/errors/missing_initializer_in_const,null
web/javascript/reference/errors/missing_name_after_dot_operator,null
web/javascript/reference/errors/missing_parenthesis_after_argument_list,0
web/javascript/reference/errors/missing_parenthesis_after_condition,null
web/javascript/reference/errors/more_arguments_needed,null
web/javascript/reference/errors/negative_repetition_count,null
web/javascript/reference/errors/no_non-null_object,null
web/javascript/reference/errors/no_properties,null
web/javascript/reference/errors/no_variable_name,null
web/javascript/reference/errors/non_configurable_array_element,null
web/javascript/reference/errors/not_a_constructor,null
web/javascript/reference/errors/not_a_function,0
web/javascript/reference/errors/not_a_valid_code_point,null
web/javascript/reference/errors/not_defined,0
web/javascript/reference/errors/parameter_after_rest_parameter,null
web/javascript/reference/errors/precision_range,null
web/javascript/reference/errors/private_double_initialization,null
web/javascript/reference/errors/private_setter_only,null
web/javascript/reference/errors/promise_any_all_rejected,0
web/javascript/reference/errors/property_access_denied,null
web/javascript/reference/errors/read-only,null
web/javascript/reference/errors/redeclared_parameter,0
web/javascript/reference/errors/reduce_of_empty_array_with_no_initial_value,null
web/javascript/reference/errors/regex_backslash_at_end_of_pattern,null
web/javascript/reference/errors/regex_character_class_escape_in_class_range,null
web/javascript/reference/errors/regex_duplicate_capture_group_name,null
web/javascript/reference/errors/regex_incomplete_quantifier,null
web/javascript/reference/errors/regex_invalid_capture_group_name,null
web/javascript/reference/errors/regex_invalid_char_in_class,0
web/javascript/reference/errors/regex_invalid_class_set_operation,0
web/javascript/reference/errors/regex_invalid_decimal_escape,null
web/javascript/reference/errors/regex_invalid_group,null
web/javascript/reference/errors/regex_invalid_identity_escape,null
web/javascript/reference/errors/regex_invalid_named_capture_reference,null
web/javascript/reference/errors/regex_invalid_property_name,null
web/javascript/reference/errors/regex_invalid_range_in_character_class,null
web/javascript/reference/errors/regex_invalid_unicode_escape,null
web/javascript/reference/errors/regex_negated_char_class_with_strings,null
web/javascript/reference/errors/regex_nothing_to_repeat,null
web/javascript/reference/errors/regex_numbers_out_of_order_in_quantifier,null
web/javascript/reference/errors/regex_raw_bracket,null
web/javascript/reference/errors/requires_global_regexp,null
web/javascript/reference/errors/reserved_identifier,null
web/javascript/reference/errors/rest_with_default,null
web/javascript/reference/errors/resulting_string_too_large,null
web/javascript/reference/errors/setter_one_argument,null
web/javascript/reference/errors/stmt_after_return,0
web/javascript/reference/errors/strict_non_simple_params,null
web/javascript/reference/errors/string_literal_eol,null
web/javascript/reference/errors/super_called_twice,null
web/javascript/reference/errors/super_not_called,1
web/javascript/reference/errors/too_much_recursion,0
web/javascript/reference/errors/undeclared_private_field_or_method,null
web/javascript/reference/errors/undeclared_var,null
web/javascript/reference/errors/unexpected_token,1
web/javascript/reference/errors/unexpected_type,0
web/javascript/reference/errors/unnamed_function_statement,1
web/javascript/reference/errors/unparenthesized_unary_expr_lhs_exponentiation,null
web/javascript/reference/execution_model,0
web/javascript/reference/functions,0
web/javascript/reference/functions/arguments,0
web/javascript/reference/functions/arguments/callee,1
web/javascript/reference/functions/arguments/length,0
web/javascript/reference/functions/arguments/symbol.iterator,0
web/javascript/reference/functions/arrow_functions,0
web/javascript/reference/functions/default_parameters,0
web/javascript/reference/functions/get,3
web/javascript/reference/functions/method_definitions,0
web/javascript/reference/functions/rest_parameters,0
web/javascript/reference/functions/set,2
web/javascript/reference/global_objects,0
web/javascript/reference/global_objects/aggregateerror,0
web/javascript/reference/global_objects/aggregateerror/aggregateerror,1
web/javascript/reference/global_objects/aggregateerror/errors,0
web/javascript/reference/global_objects/array,0
web/javascript/reference/global_objects/array/array,0
web/javascript/reference/global_objects/array/at,1
web/javascript/reference/global_objects/array/concat,0
web/javascript/reference/global_objects/array/copywithin,1
web/javascript/reference/global_objects/array/entries,1
web/javascript/reference/global_objects/array/every,2
web/javascript/reference/global_objects/array/fill,1
web/javascript/reference/global_objects/array/filter,1
web/javascript/reference/global_objects/array/find,1
web/javascript/reference/global_objects/array/findindex,1
web/javascript/reference/global_objects/array/findlast,2
web/javascript/reference/global_objects/array/findlastindex,1
web/javascript/reference/global_objects/array/flat,0
web/javascript/reference/global_objects/array/flatmap,1
web/javascript/reference/global_objects/array/foreach,2
web/javascript/reference/global_objects/array/from,0
web/javascript/reference/global_objects/array/fromasync,0
web/javascript/reference/global_objects/array/includes,2
web/javascript/reference/global_objects/array/indexof,0
web/javascript/reference/global_objects/array/isarray,0
web/javascript/reference/global_objects/array/join,1
web/javascript/reference/global_objects/array/keys,1
web/javascript/reference/global_objects/array/lastindexof,0
web/javascript/reference/global_objects/array/length,1
web/javascript/reference/global_objects/array/map,3
web/javascript/reference/global_objects/array/of,0
web/javascript/reference/global_objects/array/pop,0
web/javascript/reference/global_objects/array/push,1
web/javascript/reference/global_objects/array/reduce,0
web/javascript/reference/global_objects/array/reduceright,1
web/javascript/reference/global_objects/array/reverse,1
web/javascript/reference/global_objects/array/shift,1
web/javascript/reference/global_objects/array/slice,1
web/javascript/reference/global_objects/array/some,2
web/javascript/reference/global_objects/array/sort,1
web/javascript/reference/global_objects/array/splice,0
web/javascript/reference/global_objects/array/symbol.iterator,1
web/javascript/reference/global_objects/array/symbol.species,0
web/javascript/reference/global_objects/array/symbol.unscopables,0
web/javascript/reference/global_objects/array/tolocalestring,2
web/javascript/reference/global_objects/array/toreversed,0
web/javascript/reference/global_objects/array/tosorted,0
web/javascript/reference/global_objects/array/tospliced,0
web/javascript/reference/global_objects/array/tostring,1
web/javascript/reference/global_objects/array/unshift,1
web/javascript/reference/global_objects/array/values,2
web/javascript/reference/global_objects/array/with,0
web/javascript/reference/global_objects/arraybuffer,0
web/javascript/reference/global_objects/arraybuffer/arraybuffer,0
web/javascript/reference/global_objects/arraybuffer/bytelength,0
web/javascript/reference/global_objects/arraybuffer/detached,0
web/javascript/reference/global_objects/arraybuffer/isview,0
web/javascript/reference/global_objects/arraybuffer/maxbytelength,0
web/javascript/reference/global_objects/arraybuffer/resizable,0
web/javascript/reference/global_objects/arraybuffer/resize,0
web/javascript/reference/global_objects/arraybuffer/slice,0
web/javascript/reference/global_objects/arraybuffer/symbol.species,0
web/javascript/reference/global_objects/arraybuffer/transfer,1
web/javascript/reference/global_objects/arraybuffer/transfertofixedlength,0
web/javascript/reference/global_objects/asyncdisposablestack,0
web/javascript/reference/global_objects/asyncdisposablestack/adopt,0
web/javascript/reference/global_objects/asyncdisposablestack/asyncdisposablestack,0
web/javascript/reference/global_objects/asyncdisposablestack/defer,0
web/javascript/reference/global_objects/asyncdisposablestack/disposeasync,0
web/javascript/reference/global_objects/asyncdisposablestack/disposed,0
web/javascript/reference/global_objects/asyncdisposablestack/move,1
web/javascript/reference/global_objects/asyncdisposablestack/symbol.asyncdispose,0
web/javascript/reference/global_objects/asyncdisposablestack/use,0
web/javascript/reference/global_objects/asyncfunction,0
web/javascript/reference/global_objects/asyncfunction/asyncfunction,1
web/javascript/reference/global_objects/asyncgenerator,12
web/javascript/reference/global_objects/asyncgenerator/next,7
web/javascript/reference/global_objects/asyncgenerator/return,8
web/javascript/reference/global_objects/asyncgenerator/throw,6
web/javascript/reference/global_objects/asyncgeneratorfunction,0
web/javascript/reference/global_objects/asyncgeneratorfunction/asyncgeneratorfunction,1
web/javascript/reference/global_objects/asyncgeneratorfunction/prototype,0
web/javascript/reference/global_objects/asynciterator,9
web/javascript/reference/global_objects/asynciterator/symbol.asyncdispose,0
web/javascript/reference/global_objects/asynciterator/symbol.asynciterator,3
web/javascript/reference/global_objects/atomics,1
web/javascript/reference/global_objects/atomics/add,1
web/javascript/reference/global_objects/atomics/and,1
web/javascript/reference/global_objects/atomics/compareexchange,1
web/javascript/reference/global_objects/atomics/exchange,1
web/javascript/reference/global_objects/atomics/islockfree,1
web/javascript/reference/global_objects/atomics/load,1
web/javascript/reference/global_objects/atomics/notify,1
web/javascript/reference/global_objects/atomics/or,1
web/javascript/reference/global_objects/atomics/pause,2
web/javascript/reference/global_objects/atomics/store,1
web/javascript/reference/global_objects/atomics/sub,1
web/javascript/reference/global_objects/atomics/wait,1
web/javascript/reference/global_objects/atomics/waitasync,1
web/javascript/reference/global_objects/atomics/xor,1
web/javascript/reference/global_objects/bigint,1
web/javascript/reference/global_objects/bigint/asintn,1
web/javascript/reference/global_objects/bigint/asuintn,1
web/javascript/reference/global_objects/bigint/bigint,1
web/javascript/reference/global_objects/bigint/tolocalestring,0
web/javascript/reference/global_objects/bigint/tostring,0
web/javascript/reference/global_objects/bigint/valueof,0
web/javascript/reference/global_objects/bigint64array,0
web/javascript/reference/global_objects/bigint64array/bigint64array,0
web/javascript/reference/global_objects/biguint64array,0
web/javascript/reference/global_objects/biguint64array/biguint64array,0
web/javascript/reference/global_objects/boolean,0
web/javascript/reference/global_objects/boolean/boolean,0
web/javascript/reference/global_objects/boolean/tostring,0
web/javascript/reference/global_objects/boolean/valueof,0
web/javascript/reference/global_objects/dataview,0
web/javascript/reference/global_objects/dataview/buffer,0
web/javascript/reference/global_objects/dataview/bytelength,0
web/javascript/reference/global_objects/dataview/byteoffset,0
web/javascript/reference/global_objects/dataview/dataview,0
web/javascript/reference/global_objects/dataview/getbigint64,0
web/javascript/reference/global_objects/dataview/getbiguint64,0
web/javascript/reference/global_objects/dataview/getfloat16,0
web/javascript/reference/global_objects/dataview/getfloat32,0
web/javascript/reference/global_objects/dataview/getfloat64,0
web/javascript/reference/global_objects/dataview/getint16,0
web/javascript/reference/global_objects/dataview/getint32,0
web/javascript/reference/global_objects/dataview/getint8,0
web/javascript/reference/global_objects/dataview/getuint16,0
web/javascript/reference/global_objects/dataview/getuint32,0
web/javascript/reference/global_objects/dataview/getuint8,0
web/javascript/reference/global_objects/dataview/setbigint64,0
web/javascript/reference/global_objects/dataview/setbiguint64,0
web/javascript/reference/global_objects/dataview/setfloat16,0
web/javascript/reference/global_objects/dataview/setfloat32,0
web/javascript/reference/global_objects/dataview/setfloat64,0
web/javascript/reference/global_objects/dataview/setint16,0
web/javascript/reference/global_objects/dataview/setint32,0
web/javascript/reference/global_objects/dataview/setint8,0
web/javascript/reference/global_objects/dataview/setuint16,0
web/javascript/reference/global_objects/dataview/setuint32,0
web/javascript/reference/global_objects/dataview/setuint8,0
web/javascript/reference/global_objects/date,3
web/javascript/reference/global_objects/date/date,0
web/javascript/reference/global_objects/date/getdate,3
web/javascript/reference/global_objects/date/getday,2
web/javascript/reference/global_objects/date/getfullyear,2
web/javascript/reference/global_objects/date/gethours,2
web/javascript/reference/global_objects/date/getmilliseconds,2
web/javascript/reference/global_objects/date/getminutes,2
web/javascript/reference/global_objects/date/getmonth,2
web/javascript/reference/global_objects/date/getseconds,2
web/javascript/reference/global_objects/date/gettime,3
web/javascript/reference/global_objects/date/gettimezoneoffset,3
web/javascript/reference/global_objects/date/getutcdate,2
web/javascript/reference/global_objects/date/getutcday,2
web/javascript/reference/global_objects/date/getutcfullyear,2
web/javascript/reference/global_objects/date/getutchours,2
web/javascript/reference/global_objects/date/getutcmilliseconds,2
web/javascript/reference/global_objects/date/getutcminutes,2
web/javascript/reference/global_objects/date/getutcmonth,2
web/javascript/reference/global_objects/date/getutcseconds,2
web/javascript/reference/global_objects/date/getyear,3
web/javascript/reference/global_objects/date/now,2
web/javascript/reference/global_objects/date/parse,3
web/javascript/reference/global_objects/date/setdate,3
web/javascript/reference/global_objects/date/setfullyear,3
web/javascript/reference/global_objects/date/sethours,3
web/javascript/reference/global_objects/date/setmilliseconds,3
web/javascript/reference/global_objects/date/setminutes,3
web/javascript/reference/global_objects/date/setmonth,3
web/javascript/reference/global_objects/date/setseconds,3
web/javascript/reference/global_objects/date/settime,2
web/javascript/reference/global_objects/date/setutcdate,2
web/javascript/reference/global_objects/date/setutcfullyear,2
web/javascript/reference/global_objects/date/setutchours,2
web/javascript/reference/global_objects/date/setutcmilliseconds,3
web/javascript/reference/global_objects/date/setutcminutes,3
web/javascript/reference/global_objects/date/setutcmonth,2
web/javascript/reference/global_objects/date/setutcseconds,3
web/javascript/reference/global_objects/date/setyear,3
web/javascript/reference/global_objects/date/symbol.toprimitive,2
web/javascript/reference/global_objects/date/todatestring,2
web/javascript/reference/global_objects/date/toisostring,2
web/javascript/reference/global_objects/date/tojson,2
web/javascript/reference/global_objects/date/tolocaledatestring,6
web/javascript/reference/global_objects/date/tolocalestring,6
web/javascript/reference/global_objects/date/tolocaletimestring,5
web/javascript/reference/global_objects/date/tostring,2
web/javascript/reference/global_objects/date/totemporalinstant,3
web/javascript/reference/global_objects/date/totimestring,2
web/javascript/reference/global_objects/date/toutcstring,2
web/javascript/reference/global_objects/date/utc,2
web/javascript/reference/global_objects/date/valueof,2
web/javascript/reference/global_objects/decodeuri,0
web/javascript/reference/global_objects/decodeuricomponent,0
web/javascript/reference/global_objects/disposablestack,0
web/javascript/reference/global_objects/disposablestack/adopt,null
web/javascript/reference/global_objects/disposablestack/defer,null
web/javascript/reference/global_objects/disposablestack/disposablestack,null
web/javascript/reference/global_objects/disposablestack/dispose,null
web/javascript/reference/global_objects/disposablestack/disposed,null
web/javascript/reference/global_objects/disposablestack/move,null
web/javascript/reference/global_objects/disposablestack/symbol.dispose,null
web/javascript/reference/global_objects/disposablestack/use,null
web/javascript/reference/global_objects/encodeuri,0
web/javascript/reference/global_objects/encodeuricomponent,1
web/javascript/reference/global_objects/error,1
web/javascript/reference/global_objects/error/capturestacktrace,0
web/javascript/reference/global_objects/error/cause,1
web/javascript/reference/global_objects/error/columnnumber,0
web/javascript/reference/global_objects/error/error,1
web/javascript/reference/global_objects/error/filename,0
web/javascript/reference/global_objects/error/iserror,0
web/javascript/reference/global_objects/error/linenumber,0
web/javascript/reference/global_objects/error/message,0
web/javascript/reference/global_objects/error/name,0
web/javascript/reference/global_objects/error/stack,0
web/javascript/reference/global_objects/error/stacktracelimit,0
web/javascript/reference/global_objects/error/tostring,0
web/javascript/reference/global_objects/escape,1
web/javascript/reference/global_objects/eval,3
web/javascript/reference/global_objects/evalerror,0
web/javascript/reference/global_objects/evalerror/evalerror,0
web/javascript/reference/global_objects/finalizationregistry,0
web/javascript/reference/global_objects/finalizationregistry/finalizationregistry,0
web/javascript/reference/global_objects/finalizationregistry/register,1
web/javascript/reference/global_objects/finalizationregistry/unregister,0
web/javascript/reference/global_objects/float16array,0
web/javascript/reference/global_objects/float16array/float16array,0
web/javascript/reference/global_objects/float32array,0
web/javascript/reference/global_objects/float32array/float32array,0
web/javascript/reference/global_objects/float64array,0
web/javascript/reference/global_objects/float64array/float64array,0
web/javascript/reference/global_objects/function,0
web/javascript/reference/global_objects/function/apply,0
web/javascript/reference/global_objects/function/arguments,2
web/javascript/reference/global_objects/function/bind,1
web/javascript/reference/global_objects/function/call,0
web/javascript/reference/global_objects/function/caller,3
web/javascript/reference/global_objects/function/displayname,0
web/javascript/reference/global_objects/function/function,2
web/javascript/reference/global_objects/function/length,0
web/javascript/reference/global_objects/function/name,0
web/javascript/reference/global_objects/function/prototype,0
web/javascript/reference/global_objects/function/symbol.hasinstance,1
web/javascript/reference/global_objects/function/tostring,0
web/javascript/reference/global_objects/generator,0
web/javascript/reference/global_objects/generator/next,0
web/javascript/reference/global_objects/generator/return,0
web/javascript/reference/global_objects/generator/throw,0
web/javascript/reference/global_objects/generatorfunction,0
web/javascript/reference/global_objects/generatorfunction/generatorfunction,1
web/javascript/reference/global_objects/generatorfunction/prototype,0
web/javascript/reference/global_objects/globalthis,1
web/javascript/reference/global_objects/infinity,0
web/javascript/reference/global_objects/int16array,1
web/javascript/reference/global_objects/int16array/int16array,0
web/javascript/reference/global_objects/int32array,1
web/javascript/reference/global_objects/int32array/int32array,0
web/javascript/reference/global_objects/int8array,1
web/javascript/reference/global_objects/int8array/int8array,0
web/javascript/reference/global_objects/internalerror,0
web/javascript/reference/global_objects/internalerror/internalerror,0
web/javascript/reference/global_objects/intl,0
web/javascript/reference/global_objects/intl/collator,0
web/javascript/reference/global_objects/intl/collator/collator,0
web/javascript/reference/global_objects/intl/collator/compare,0
web/javascript/reference/global_objects/intl/collator/resolvedoptions,0
web/javascript/reference/global_objects/intl/collator/supportedlocalesof,0
web/javascript/reference/global_objects/intl/datetimeformat,0
web/javascript/reference/global_objects/intl/datetimeformat/datetimeformat,0
web/javascript/reference/global_objects/intl/datetimeformat/format,0
web/javascript/reference/global_objects/intl/datetimeformat/formatrange,0
web/javascript/reference/global_objects/intl/datetimeformat/formatrangetoparts,1
web/javascript/reference/global_objects/intl/datetimeformat/formattoparts,1
web/javascript/reference/global_objects/intl/datetimeformat/resolvedoptions,0
web/javascript/reference/global_objects/intl/datetimeformat/supportedlocalesof,0
web/javascript/reference/global_objects/intl/displaynames,0
web/javascript/reference/global_objects/intl/displaynames/displaynames,0
web/javascript/reference/global_objects/intl/displaynames/of,0
web/javascript/reference/global_objects/intl/displaynames/resolvedoptions,0
web/javascript/reference/global_objects/intl/displaynames/supportedlocalesof,0
web/javascript/reference/global_objects/intl/durationformat,0
web/javascript/reference/global_objects/intl/durationformat/durationformat,0
web/javascript/reference/global_objects/intl/durationformat/format,0
web/javascript/reference/global_objects/intl/durationformat/formattoparts,0
web/javascript/reference/global_objects/intl/durationformat/resolvedoptions,0
web/javascript/reference/global_objects/intl/durationformat/supportedlocalesof,0
web/javascript/reference/global_objects/intl/getcanonicallocales,4
web/javascript/reference/global_objects/intl/listformat,0
web/javascript/reference/global_objects/intl/listformat/format,0
web/javascript/reference/global_objects/intl/listformat/formattoparts,0
web/javascript/reference/global_objects/intl/listformat/listformat,0
web/javascript/reference/global_objects/intl/listformat/resolvedoptions,0
web/javascript/reference/global_objects/intl/listformat/supportedlocalesof,0
web/javascript/reference/global_objects/intl/locale,0
web/javascript/reference/global_objects/intl/locale/basename,0
web/javascript/reference/global_objects/intl/locale/calendar,0
web/javascript/reference/global_objects/intl/locale/casefirst,0
web/javascript/reference/global_objects/intl/locale/collation,0
web/javascript/reference/global_objects/intl/locale/getcalendars,0
web/javascript/reference/global_objects/intl/locale/getcollations,0
web/javascript/reference/global_objects/intl/locale/gethourcycles,0
web/javascript/reference/global_objects/intl/locale/getnumberingsystems,0
web/javascript/reference/global_objects/intl/locale/gettextinfo,0
web/javascript/reference/global_objects/intl/locale/gettimezones,0
web/javascript/reference/global_objects/intl/locale/getweekinfo,0
web/javascript/reference/global_objects/intl/locale/hourcycle,0
web/javascript/reference/global_objects/intl/locale/language,0
web/javascript/reference/global_objects/intl/locale/locale,0
web/javascript/reference/global_objects/intl/locale/maximize,0
web/javascript/reference/global_objects/intl/locale/minimize,0
web/javascript/reference/global_objects/intl/locale/numberingsystem,0
web/javascript/reference/global_objects/intl/locale/numeric,0
web/javascript/reference/global_objects/intl/locale/region,0
web/javascript/reference/global_objects/intl/locale/script,0
web/javascript/reference/global_objects/intl/locale/tostring,0
web/javascript/reference/global_objects/intl/locale/variants,0
web/javascript/reference/global_objects/intl/numberformat,0
web/javascript/reference/global_objects/intl/numberformat/format,1
web/javascript/reference/global_objects/intl/numberformat/formatrange,0
web/javascript/reference/global_objects/intl/numberformat/formatrangetoparts,0
web/javascript/reference/global_objects/intl/numberformat/formattoparts,0
web/javascript/reference/global_objects/intl/numberformat/numberformat,1
web/javascript/reference/global_objects/intl/numberformat/resolvedoptions,0
